time_s,phase,command_height_m,base_height_m,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_9_pos,joint_10_pos,joint_11_pos,joint_12_pos,joint_13_pos,joint_14_pos,joint_15_pos,joint_0_target,joint_1_target,joint_2_target,joint_3_target,joint_4_target,joint_5_target,joint_6_target,joint_7_target,joint_8_target,joint_9_target,joint_10_target,joint_11_target,joint_12_target,joint_13_target,joint_14_target,joint_15_target
1.54499996,height_interpolation,0.12068795,0.31839341,-0.10025615,-1.31022286,2.73033094,3.52241254,0.10022116,-1.31004763,2.73079133,3.48691750,-0.09079942,1.32271791,-2.73186255,2.79266667,0.08994499,1.32269454,-2.73026490,2.76651764,0.00000000,-1.32701290,2.65402579,0.00000000,-0.00000000,-1.32701290,2.65402579,0.00000000,0.00000000,1.32701290,-2.65402579,0.00000000,-0.00000000,1.32701290,-2.65402579,0.00000000
1.54499996,height_interpolation,0.12068795,0.31839341,-0.10025615,-1.31022286,2.73033094,3.52241254,0.10022116,-1.31004763,2.73079133,3.48691750,-0.09079942,1.32271791,-2.73186255,2.79266667,0.08994499,1.32269454,-2.73026490,2.76651764,0.00000000,-1.32701290,2.65402579,0.00000000,-0.00000000,-1.32701290,2.65402579,0.00000000,0.00000000,1.32701290,-2.65402579,0.00000000,-0.00000000,1.32701290,-2.65402579,0.00000000
1.54499996,height_interpolation,0.12068795,0.31839341,-0.10025615,-1.31022286,2.73033094,3.52241254,0.10022116,-1.31004763,2.73079133,3.48691750,-0.09079942,1.32271791,-2.73186255,2.79266667,0.08994499,1.32269454,-2.73026490,2.76651764,0.00000000,-1.32701290,2.65402579,0.00000000,-0.00000000,-1.32701290,2.65402579,0.00000000,0.00000000,1.32701290,-2.65402579,0.00000000,-0.00000000,1.32701290,-2.65402579,0.00000000
1.54499996,height_interpolation,0.12068795,0.31839341,-0.10025615,-1.31022286,2.73033094,3.52241254,0.10022116,-1.31004763,2.73079133,3.48691750,-0.09079942,1.32271791,-2.73186255,2.79266667,0.08994499,1.32269454,-2.73026490,2.76651764,0.00000000,-1.32701290,2.65402579,0.00000000,-0.00000000,-1.32701290,2.65402579,0.00000000,0.00000000,1.32701290,-2.65402579,0.00000000,-0.00000000,1.32701290,-2.65402579,0.00000000
1.54499996,height_interpolation,0.12068795,0.31847543,-0.10025615,-1.31022286,2.73033094,3.52241254,0.10022116,-1.31004763,2.73079133,3.48691750,-0.09079942,1.32271791,-2.73186255,2.79266667,0.08994499,1.32269454,-2.73026490,2.76651764,0.00000000,-1.32701290,2.65402579,0.00000000,-0.00000000,-1.32701290,2.65402579,0.00000000,0.00000000,1.32701290,-2.65402579,0.00000000,-0.00000000,1.32701290,-2.65402579,0.00000000
1.54999995,height_interpolation,0.12084740,0.31847543,-0.09934917,-1.30810380,2.73045969,3.52973199,0.09931993,-1.30792511,2.73091722,3.49423838,-0.09038275,1.32475781,-2.73175550,2.80060816,0.08952191,1.32473791,-2.73015523,2.77443266,0.00000000,-1.32668436,2.65336847,0.00000000,-0.00000000,-1.32668436,2.65336847,0.00000000,0.00000000,1.32668436,-2.65336847,0.00000000,-0.00000000,1.32668436,-2.65336847,0.00000000
1.54999995,height_interpolation,0.12084740,0.31847543,-0.09934917,-1.30810380,2.73045969,3.52973199,0.09931993,-1.30792511,2.73091722,3.49423838,-0.09038275,1.32475781,-2.73175550,2.80060816,0.08952191,1.32473791,-2.73015523,2.77443266,0.00000000,-1.32668436,2.65336847,0.00000000,-0.00000000,-1.32668436,2.65336847,0.00000000,0.00000000,1.32668436,-2.65336847,0.00000000,-0.00000000,1.32668436,-2.65336847,0.00000000
1.54999995,height_interpolation,0.12084740,0.31847543,-0.09934917,-1.30810380,2.73045969,3.52973199,0.09931993,-1.30792511,2.73091722,3.49423838,-0.09038275,1.32475781,-2.73175550,2.80060816,0.08952191,1.32473791,-2.73015523,2.77443266,0.00000000,-1.32668436,2.65336847,0.00000000,-0.00000000,-1.32668436,2.65336847,0.00000000,0.00000000,1.32668436,-2.65336847,0.00000000,-0.00000000,1.32668436,-2.65336847,0.00000000
1.54999995,height_interpolation,0.12084740,0.31847543,-0.09934917,-1.30810380,2.73045969,3.52973199,0.09931993,-1.30792511,2.73091722,3.49423838,-0.09038275,1.32475781,-2.73175550,2.80060816,0.08952191,1.32473791,-2.73015523,2.77443266,0.00000000,-1.32668436,2.65336847,0.00000000,-0.00000000,-1.32668436,2.65336847,0.00000000,0.00000000,1.32668436,-2.65336847,0.00000000,-0.00000000,1.32668436,-2.65336847,0.00000000
1.54999995,height_interpolation,0.12084740,0.31847543,-0.09934917,-1.30810380,2.73045969,3.52973199,0.09931993,-1.30792511,2.73091722,3.49423838,-0.09038275,1.32475781,-2.73175550,2.80060816,0.08952191,1.32473791,-2.73015523,2.77443266,0.00000000,-1.32668436,2.65336847,0.00000000,-0.00000000,-1.32668436,2.65336847,0.00000000,0.00000000,1.32668436,-2.65336847,0.00000000,-0.00000000,1.32668436,-2.65336847,0.00000000
1.54999995,height_interpolation,0.12084740,0.31847543,-0.09934917,-1.30810380,2.73045969,3.52973199,0.09931993,-1.30792511,2.73091722,3.49423838,-0.09038275,1.32475781,-2.73175550,2.80060816,0.08952191,1.32473791,-2.73015523,2.77443266,0.00000000,-1.32668436,2.65336847,0.00000000,-0.00000000,-1.32668436,2.65336847,0.00000000,0.00000000,1.32668436,-2.65336847,0.00000000,-0.00000000,1.32668436,-2.65336847,0.00000000
1.54999995,height_interpolation,0.12084740,0.31847543,-0.09934917,-1.30810380,2.73045969,3.52973199,0.09931993,-1.30792511,2.73091722,3.49423838,-0.09038275,1.32475781,-2.73175550,2.80060816,0.08952191,1.32473791,-2.73015523,2.77443266,0.00000000,-1.32668436,2.65336847,0.00000000,-0.00000000,-1.32668436,2.65336847,0.00000000,0.00000000,1.32668436,-2.65336847,0.00000000,-0.00000000,1.32668436,-2.65336847,0.00000000
1.54999995,height_interpolation,0.12084740,0.31847543,-0.09934917,-1.30810380,2.73045969,3.52973199,0.09931993,-1.30792511,2.73091722,3.49423838,-0.09038275,1.32475781,-2.73175550,2.80060816,0.08952191,1.32473791,-2.73015523,2.77443266,0.00000000,-1.32668436,2.65336847,0.00000000,-0.00000000,-1.32668436,2.65336847,0.00000000,0.00000000,1.32668436,-2.65336847,0.00000000,-0.00000000,1.32668436,-2.65336847,0.00000000
1.54999995,height_interpolation,0.12084740,0.31847543,-0.09934917,-1.30810380,2.73045969,3.52973199,0.09931993,-1.30792511,2.73091722,3.49423838,-0.09038275,1.32475781,-2.73175550,2.80060816,0.08952191,1.32473791,-2.73015523,2.77443266,0.00000000,-1.32668436,2.65336847,0.00000000,-0.00000000,-1.32668436,2.65336847,0.00000000,0.00000000,1.32668436,-2.65336847,0.00000000,-0.00000000,1.32668436,-2.65336847,0.00000000
1.54999995,height_interpolation,0.12084740,0.31847543,-0.09934917,-1.30810380,2.73045969,3.52973199,0.09931993,-1.30792511,2.73091722,3.49423838,-0.09038275,1.32475781,-2.73175550,2.80060816,0.08952191,1.32473791,-2.73015523,2.77443266,0.00000000,-1.32668436,2.65336847,0.00000000,-0.00000000,-1.32668436,2.65336847,0.00000000,0.00000000,1.32668436,-2.65336847,0.00000000,-0.00000000,1.32668436,-2.65336847,0.00000000
1.54999995,height_interpolation,0.12084740,0.31856391,-0.09934917,-1.30810380,2.73045969,3.52973199,0.09931993,-1.30792511,2.73091722,3.49423838,-0.09038275,1.32475781,-2.73175550,2.80060816,0.08952191,1.32473791,-2.73015523,2.77443266,0.00000000,-1.32668436,2.65336847,0.00000000,-0.00000000,-1.32668436,2.65336847,0.00000000,0.00000000,1.32668436,-2.65336847,0.00000000,-0.00000000,1.32668436,-2.65336847,0.00000000
1.55499995,height_interpolation,0.12102303,0.31856391,-0.09855127,-1.30597043,2.73052740,3.53670073,0.09852606,-1.30578935,2.73098159,3.50120854,-0.08997902,1.32662320,-2.73161221,2.80825615,0.08911124,1.32660592,-2.73000836,2.78205585,0.00000000,-1.32632220,2.65264440,0.00000000,-0.00000000,-1.32632220,2.65264440,0.00000000,0.00000000,1.32632220,-2.65264440,0.00000000,-0.00000000,1.32632220,-2.65264440,0.00000000
1.55499995,height_interpolation,0.12102303,0.31856391,-0.09855127,-1.30597043,2.73052740,3.53670073,0.09852606,-1.30578935,2.73098159,3.50120854,-0.08997902,1.32662320,-2.73161221,2.80825615,0.08911124,1.32660592,-2.73000836,2.78205585,0.00000000,-1.32632220,2.65264440,0.00000000,-0.00000000,-1.32632220,2.65264440,0.00000000,0.00000000,1.32632220,-2.65264440,0.00000000,-0.00000000,1.32632220,-2.65264440,0.00000000
1.55499995,height_interpolation,0.12102303,0.31856391,-0.09855127,-1.30597043,2.73052740,3.53670073,0.09852606,-1.30578935,2.73098159,3.50120854,-0.08997902,1.32662320,-2.73161221,2.80825615,0.08911124,1.32660592,-2.73000836,2.78205585,0.00000000,-1.32632220,2.65264440,0.00000000,-0.00000000,-1.32632220,2.65264440,0.00000000,0.00000000,1.32632220,-2.65264440,0.00000000,-0.00000000,1.32632220,-2.65264440,0.00000000
1.55499995,height_interpolation,0.12102303,0.31856391,-0.09855127,-1.30597043,2.73052740,3.53670073,0.09852606,-1.30578935,2.73098159,3.50120854,-0.08997902,1.32662320,-2.73161221,2.80825615,0.08911124,1.32660592,-2.73000836,2.78205585,0.00000000,-1.32632220,2.65264440,0.00000000,-0.00000000,-1.32632220,2.65264440,0.00000000,0.00000000,1.32632220,-2.65264440,0.00000000,-0.00000000,1.32632220,-2.65264440,0.00000000
1.55499995,height_interpolation,0.12102303,0.31856391,-0.09855127,-1.30597043,2.73052740,3.53670073,0.09852606,-1.30578935,2.73098159,3.50120854,-0.08997902,1.32662320,-2.73161221,2.80825615,0.08911124,1.32660592,-2.73000836,2.78205585,0.00000000,-1.32632220,2.65264440,0.00000000,-0.00000000,-1.32632220,2.65264440,0.00000000,0.00000000,1.32632220,-2.65264440,0.00000000,-0.00000000,1.32632220,-2.65264440,0.00000000
1.55499995,height_interpolation,0.12102303,0.31856391,-0.09855127,-1.30597043,2.73052740,3.53670073,0.09852606,-1.30578935,2.73098159,3.50120854,-0.08997902,1.32662320,-2.73161221,2.80825615,0.08911124,1.32660592,-2.73000836,2.78205585,0.00000000,-1.32632220,2.65264440,0.00000000,-0.00000000,-1.32632220,2.65264440,0.00000000,0.00000000,1.32632220,-2.65264440,0.00000000,-0.00000000,1.32632220,-2.65264440,0.00000000
1.55499995,height_interpolation,0.12102303,0.31856391,-0.09855127,-1.30597043,2.73052740,3.53670073,0.09852606,-1.30578935,2.73098159,3.50120854,-0.08997902,1.32662320,-2.73161221,2.80825615,0.08911124,1.32660592,-2.73000836,2.78205585,0.00000000,-1.32632220,2.65264440,0.00000000,-0.00000000,-1.32632220,2.65264440,0.00000000,0.00000000,1.32632220,-2.65264440,0.00000000,-0.00000000,1.32632220,-2.65264440,0.00000000
1.55499995,height_interpolation,0.12102303,0.31865942,-0.09855127,-1.30597043,2.73052740,3.53670073,0.09852606,-1.30578935,2.73098159,3.50120854,-0.08997902,1.32662320,-2.73161221,2.80825615,0.08911124,1.32660592,-2.73000836,2.78205585,0.00000000,-1.32632220,2.65264440,0.00000000,-0.00000000,-1.32632220,2.65264440,0.00000000,0.00000000,1.32632220,-2.65264440,0.00000000,-0.00000000,1.32632220,-2.65264440,0.00000000
1.55999994,height_interpolation,0.12121472,0.31865942,-0.09780189,-1.30394530,2.73055840,3.54341221,0.09778026,-1.30376375,2.73100781,3.50792503,-0.08958435,1.32824111,-2.73143291,2.81575322,0.08871007,1.32822549,-2.72982430,2.78952980,0.00000000,-1.32592714,2.65185428,0.00000000,-0.00000000,-1.32592714,2.65185428,0.00000000,0.00000000,1.32592714,-2.65185428,0.00000000,-0.00000000,1.32592714,-2.65185428,0.00000000
1.55999994,height_interpolation,0.12121472,0.31865942,-0.09780189,-1.30394530,2.73055840,3.54341221,0.09778026,-1.30376375,2.73100781,3.50792503,-0.08958435,1.32824111,-2.73143291,2.81575322,0.08871007,1.32822549,-2.72982430,2.78952980,0.00000000,-1.32592714,2.65185428,0.00000000,-0.00000000,-1.32592714,2.65185428,0.00000000,0.00000000,1.32592714,-2.65185428,0.00000000,-0.00000000,1.32592714,-2.65185428,0.00000000
1.55999994,height_interpolation,0.12121472,0.31865942,-0.09780189,-1.30394530,2.73055840,3.54341221,0.09778026,-1.30376375,2.73100781,3.50792503,-0.08958435,1.32824111,-2.73143291,2.81575322,0.08871007,1.32822549,-2.72982430,2.78952980,0.00000000,-1.32592714,2.65185428,0.00000000,-0.00000000,-1.32592714,2.65185428,0.00000000,0.00000000,1.32592714,-2.65185428,0.00000000,-0.00000000,1.32592714,-2.65185428,0.00000000
1.55999994,height_interpolation,0.12121472,0.31865942,-0.09780189,-1.30394530,2.73055840,3.54341221,0.09778026,-1.30376375,2.73100781,3.50792503,-0.08958435,1.32824111,-2.73143291,2.81575322,0.08871007,1.32822549,-2.72982430,2.78952980,0.00000000,-1.32592714,2.65185428,0.00000000,-0.00000000,-1.32592714,2.65185428,0.00000000,0.00000000,1.32592714,-2.65185428,0.00000000,-0.00000000,1.32592714,-2.65185428,0.00000000
1.55999994,height_interpolation,0.12121472,0.31865942,-0.09780189,-1.30394530,2.73055840,3.54341221,0.09778026,-1.30376375,2.73100781,3.50792503,-0.08958435,1.32824111,-2.73143291,2.81575322,0.08871007,1.32822549,-2.72982430,2.78952980,0.00000000,-1.32592714,2.65185428,0.00000000,-0.00000000,-1.32592714,2.65185428,0.00000000,0.00000000,1.32592714,-2.65185428,0.00000000,-0.00000000,1.32592714,-2.65185428,0.00000000
1.55999994,height_interpolation,0.12121472,0.31865942,-0.09780189,-1.30394530,2.73055840,3.54341221,0.09778026,-1.30376375,2.73100781,3.50792503,-0.08958435,1.32824111,-2.73143291,2.81575322,0.08871007,1.32822549,-2.72982430,2.78952980,0.00000000,-1.32592714,2.65185428,0.00000000,-0.00000000,-1.32592714,2.65185428,0.00000000,0.00000000,1.32592714,-2.65185428,0.00000000,-0.00000000,1.32592714,-2.65185428,0.00000000
1.55999994,height_interpolation,0.12121472,0.31865942,-0.09780189,-1.30394530,2.73055840,3.54341221,0.09778026,-1.30376375,2.73100781,3.50792503,-0.08958435,1.32824111,-2.73143291,2.81575322,0.08871007,1.32822549,-2.72982430,2.78952980,0.00000000,-1.32592714,2.65185428,0.00000000,-0.00000000,-1.32592714,2.65185428,0.00000000,0.00000000,1.32592714,-2.65185428,0.00000000,-0.00000000,1.32592714,-2.65185428,0.00000000
1.55999994,height_interpolation,0.12121472,0.31865942,-0.09780189,-1.30394530,2.73055840,3.54341221,0.09778026,-1.30376375,2.73100781,3.50792503,-0.08958435,1.32824111,-2.73143291,2.81575322,0.08871007,1.32822549,-2.72982430,2.78952980,0.00000000,-1.32592714,2.65185428,0.00000000,-0.00000000,-1.32592714,2.65185428,0.00000000,0.00000000,1.32592714,-2.65185428,0.00000000,-0.00000000,1.32592714,-2.65185428,0.00000000
1.55999994,height_interpolation,0.12121472,0.31865942,-0.09780189,-1.30394530,2.73055840,3.54341221,0.09778026,-1.30376375,2.73100781,3.50792503,-0.08958435,1.32824111,-2.73143291,2.81575322,0.08871007,1.32822549,-2.72982430,2.78952980,0.00000000,-1.32592714,2.65185428,0.00000000,-0.00000000,-1.32592714,2.65185428,0.00000000,0.00000000,1.32592714,-2.65185428,0.00000000,-0.00000000,1.32592714,-2.65185428,0.00000000
1.56500006,height_interpolation,0.12142235,0.31876144,-0.09707659,-1.30211377,2.73056459,3.54997110,0.09705865,-1.30193257,2.73100734,3.51449299,-0.08919638,1.32957292,-2.73122048,2.82317352,0.08831647,1.32955921,-2.72960639,2.79692721,0.00000000,-1.32549906,2.65099812,0.00000000,-0.00000000,-1.32549906,2.65099812,0.00000000,0.00000000,1.32549906,-2.65099812,0.00000000,-0.00000000,1.32549906,-2.65099812,0.00000000
1.56500006,height_interpolation,0.12142235,0.31876144,-0.09707659,-1.30211377,2.73056459,3.54997110,0.09705865,-1.30193257,2.73100734,3.51449299,-0.08919638,1.32957292,-2.73122048,2.82317352,0.08831647,1.32955921,-2.72960639,2.79692721,0.00000000,-1.32549906,2.65099812,0.00000000,-0.00000000,-1.32549906,2.65099812,0.00000000,0.00000000,1.32549906,-2.65099812,0.00000000,-0.00000000,1.32549906,-2.65099812,0.00000000
1.56500006,height_interpolation,0.12142235,0.31876144,-0.09707659,-1.30211377,2.73056459,3.54997110,0.09705865,-1.30193257,2.73100734,3.51449299,-0.08919638,1.32957292,-2.73122048,2.82317352,0.08831647,1.32955921,-2.72960639,2.79692721,0.00000000,-1.32549906,2.65099812,0.00000000,-0.00000000,-1.32549906,2.65099812,0.00000000,0.00000000,1.32549906,-2.65099812,0.00000000,-0.00000000,1.32549906,-2.65099812,0.00000000
1.56500006,height_interpolation,0.12142235,0.31876144,-0.09707659,-1.30211377,2.73056459,3.54997110,0.09705865,-1.30193257,2.73100734,3.51449299,-0.08919638,1.32957292,-2.73122048,2.82317352,0.08831647,1.32955921,-2.72960639,2.79692721,0.00000000,-1.32549906,2.65099812,0.00000000,-0.00000000,-1.32549906,2.65099812,0.00000000,0.00000000,1.32549906,-2.65099812,0.00000000,-0.00000000,1.32549906,-2.65099812,0.00000000
1.56500006,height_interpolation,0.12142235,0.31876144,-0.09707659,-1.30211377,2.73056459,3.54997110,0.09705865,-1.30193257,2.73100734,3.51449299,-0.08919638,1.32957292,-2.73122048,2.82317352,0.08831647,1.32955921,-2.72960639,2.79692721,0.00000000,-1.32549906,2.65099812,0.00000000,-0.00000000,-1.32549906,2.65099812,0.00000000,0.00000000,1.32549906,-2.65099812,0.00000000,-0.00000000,1.32549906,-2.65099812,0.00000000
1.56500006,height_interpolation,0.12142235,0.31876144,-0.09707659,-1.30211377,2.73056459,3.54997110,0.09705865,-1.30193257,2.73100734,3.51449299,-0.08919638,1.32957292,-2.73122048,2.82317352,0.08831647,1.32955921,-2.72960639,2.79692721,0.00000000,-1.32549906,2.65099812,0.00000000,-0.00000000,-1.32549906,2.65099812,0.00000000,0.00000000,1.32549906,-2.65099812,0.00000000,-0.00000000,1.32549906,-2.65099812,0.00000000
1.56500006,height_interpolation,0.12142235,0.31876144,-0.09707659,-1.30211377,2.73056459,3.54997110,0.09705865,-1.30193257,2.73100734,3.51449299,-0.08919638,1.32957292,-2.73122048,2.82317352,0.08831647,1.32955921,-2.72960639,2.79692721,0.00000000,-1.32549906,2.65099812,0.00000000,-0.00000000,-1.32549906,2.65099812,0.00000000,0.00000000,1.32549906,-2.65099812,0.00000000,-0.00000000,1.32549906,-2.65099812,0.00000000
1.56500006,height_interpolation,0.12142235,0.31876144,-0.09707659,-1.30211377,2.73056459,3.54997110,0.09705865,-1.30193257,2.73100734,3.51449299,-0.08919638,1.32957292,-2.73122048,2.82317352,0.08831647,1.32955921,-2.72960639,2.79692721,0.00000000,-1.32549906,2.65099812,0.00000000,-0.00000000,-1.32549906,2.65099812,0.00000000,0.00000000,1.32549906,-2.65099812,0.00000000,-0.00000000,1.32549906,-2.65099812,0.00000000
1.56500006,height_interpolation,0.12142235,0.31887022,-0.09707659,-1.30211377,2.73056459,3.54997110,0.09705865,-1.30193257,2.73100734,3.51449299,-0.08919638,1.32957292,-2.73122048,2.82317352,0.08831647,1.32955921,-2.72960639,2.79692721,0.00000000,-1.32549906,2.65099812,0.00000000,-0.00000000,-1.32549906,2.65099812,0.00000000,0.00000000,1.32549906,-2.65099812,0.00000000,-0.00000000,1.32549906,-2.65099812,0.00000000
1.57000005,height_interpolation,0.12164582,0.31887022,-0.09636715,-1.30051923,2.73054695,3.55644464,0.09635305,-1.30033922,2.73098159,3.52097821,-0.08881354,1.33059812,-2.73097396,2.83055449,0.08792874,1.33058560,-2.72935367,2.80428576,0.00000000,-1.32503831,2.65007663,0.00000000,-0.00000000,-1.32503831,2.65007663,0.00000000,0.00000000,1.32503831,-2.65007663,0.00000000,-0.00000000,1.32503831,-2.65007663,0.00000000
1.57000005,height_interpolation,0.12164582,0.31887022,-0.09636715,-1.30051923,2.73054695,3.55644464,0.09635305,-1.30033922,2.73098159,3.52097821,-0.08881354,1.33059812,-2.73097396,2.83055449,0.08792874,1.33058560,-2.72935367,2.80428576,0.00000000,-1.32503831,2.65007663,0.00000000,-0.00000000,-1.32503831,2.65007663,0.00000000,0.00000000,1.32503831,-2.65007663,0.00000000,-0.00000000,1.32503831,-2.65007663,0.00000000
1.57000005,height_interpolation,0.12164582,0.31887022,-0.09636715,-1.30051923,2.73054695,3.55644464,0.09635305,-1.30033922,2.73098159,3.52097821,-0.08881354,1.33059812,-2.73097396,2.83055449,0.08792874,1.33058560,-2.72935367,2.80428576,0.00000000,-1.32503831,2.65007663,0.00000000,-0.00000000,-1.32503831,2.65007663,0.00000000,0.00000000,1.32503831,-2.65007663,0.00000000,-0.00000000,1.32503831,-2.65007663,0.00000000
1.57000005,height_interpolation,0.12164582,0.31887022,-0.09636715,-1.30051923,2.73054695,3.55644464,0.09635305,-1.30033922,2.73098159,3.52097821,-0.08881354,1.33059812,-2.73097396,2.83055449,0.08792874,1.33058560,-2.72935367,2.80428576,0.00000000,-1.32503831,2.65007663,0.00000000,-0.00000000,-1.32503831,2.65007663,0.00000000,0.00000000,1.32503831,-2.65007663,0.00000000,-0.00000000,1.32503831,-2.65007663,0.00000000
1.57000005,height_interpolation,0.12164582,0.31887022,-0.09636715,-1.30051923,2.73054695,3.55644464,0.09635305,-1.30033922,2.73098159,3.52097821,-0.08881354,1.33059812,-2.73097396,2.83055449,0.08792874,1.33058560,-2.72935367,2.80428576,0.00000000,-1.32503831,2.65007663,0.00000000,-0.00000000,-1.32503831,2.65007663,0.00000000,0.00000000,1.32503831,-2.65007663,0.00000000,-0.00000000,1.32503831,-2.65007663,0.00000000
1.57000005,height_interpolation,0.12164582,0.31887022,-0.09636715,-1.30051923,2.73054695,3.55644464,0.09635305,-1.30033922,2.73098159,3.52097821,-0.08881354,1.33059812,-2.73097396,2.83055449,0.08792874,1.33058560,-2.72935367,2.80428576,0.00000000,-1.32503831,2.65007663,0.00000000,-0.00000000,-1.32503831,2.65007663,0.00000000,0.00000000,1.32503831,-2.65007663,0.00000000,-0.00000000,1.32503831,-2.65007663,0.00000000
1.57000005,height_interpolation,0.12164582,0.31887022,-0.09636715,-1.30051923,2.73054695,3.55644464,0.09635305,-1.30033922,2.73098159,3.52097821,-0.08881354,1.33059812,-2.73097396,2.83055449,0.08792874,1.33058560,-2.72935367,2.80428576,0.00000000,-1.32503831,2.65007663,0.00000000,-0.00000000,-1.32503831,2.65007663,0.00000000,0.00000000,1.32503831,-2.65007663,0.00000000,-0.00000000,1.32503831,-2.65007663,0.00000000
1.57000005,height_interpolation,0.12164582,0.31887022,-0.09636715,-1.30051923,2.73054695,3.55644464,0.09635305,-1.30033922,2.73098159,3.52097821,-0.08881354,1.33059812,-2.73097396,2.83055449,0.08792874,1.33058560,-2.72935367,2.80428576,0.00000000,-1.32503831,2.65007663,0.00000000,-0.00000000,-1.32503831,2.65007663,0.00000000,0.00000000,1.32503831,-2.65007663,0.00000000,-0.00000000,1.32503831,-2.65007663,0.00000000
1.57000005,height_interpolation,0.12164582,0.31898645,-0.09636715,-1.30051923,2.73054695,3.55644464,0.09635305,-1.30033922,2.73098159,3.52097821,-0.08881354,1.33059812,-2.73097396,2.83055449,0.08792874,1.33058560,-2.72935367,2.80428576,0.00000000,-1.32503831,2.65007663,0.00000000,-0.00000000,-1.32503831,2.65007663,0.00000000,0.00000000,1.32503831,-2.65007663,0.00000000,-0.00000000,1.32503831,-2.65007663,0.00000000
1.57500005,height_interpolation,0.12188499,0.31898645,-0.09567165,-1.29917932,2.73050141,3.56286478,0.09566158,-1.29900026,2.73092675,3.52741027,-0.08843488,1.33130860,-2.73069119,2.83790565,0.08754557,1.33129764,-2.72906327,2.81161427,0.00000000,-1.32454515,2.64909029,0.00000000,-0.00000000,-1.32454515,2.64909029,0.00000000,0.00000000,1.32454515,-2.64909029,0.00000000,-0.00000000,1.32454515,-2.64909029,0.00000000
1.57500005,height_interpolation,0.12188499,0.31898645,-0.09567165,-1.29917932,2.73050141,3.56286478,0.09566158,-1.29900026,2.73092675,3.52741027,-0.08843488,1.33130860,-2.73069119,2.83790565,0.08754557,1.33129764,-2.72906327,2.81161427,0.00000000,-1.32454515,2.64909029,0.00000000,-0.00000000,-1.32454515,2.64909029,0.00000000,0.00000000,1.32454515,-2.64909029,0.00000000,-0.00000000,1.32454515,-2.64909029,0.00000000
1.57500005,height_interpolation,0.12188499,0.31898645,-0.09567165,-1.29917932,2.73050141,3.56286478,0.09566158,-1.29900026,2.73092675,3.52741027,-0.08843488,1.33130860,-2.73069119,2.83790565,0.08754557,1.33129764,-2.72906327,2.81161427,0.00000000,-1.32454515,2.64909029,0.00000000,-0.00000000,-1.32454515,2.64909029,0.00000000,0.00000000,1.32454515,-2.64909029,0.00000000,-0.00000000,1.32454515,-2.64909029,0.00000000
1.57500005,height_interpolation,0.12188499,0.31898645,-0.09567165,-1.29917932,2.73050141,3.56286478,0.09566158,-1.29900026,2.73092675,3.52741027,-0.08843488,1.33130860,-2.73069119,2.83790565,0.08754557,1.33129764,-2.72906327,2.81161427,0.00000000,-1.32454515,2.64909029,0.00000000,-0.00000000,-1.32454515,2.64909029,0.00000000,0.00000000,1.32454515,-2.64909029,0.00000000,-0.00000000,1.32454515,-2.64909029,0.00000000
1.57500005,height_interpolation,0.12188499,0.31898645,-0.09567165,-1.29917932,2.73050141,3.56286478,0.09566158,-1.29900026,2.73092675,3.52741027,-0.08843488,1.33130860,-2.73069119,2.83790565,0.08754557,1.33129764,-2.72906327,2.81161427,0.00000000,-1.32454515,2.64909029,0.00000000,-0.00000000,-1.32454515,2.64909029,0.00000000,0.00000000,1.32454515,-2.64909029,0.00000000,-0.00000000,1.32454515,-2.64909029,0.00000000
1.57500005,height_interpolation,0.12188499,0.31898645,-0.09567165,-1.29917932,2.73050141,3.56286478,0.09566158,-1.29900026,2.73092675,3.52741027,-0.08843488,1.33130860,-2.73069119,2.83790565,0.08754557,1.33129764,-2.72906327,2.81161427,0.00000000,-1.32454515,2.64909029,0.00000000,-0.00000000,-1.32454515,2.64909029,0.00000000,0.00000000,1.32454515,-2.64909029,0.00000000,-0.00000000,1.32454515,-2.64909029,0.00000000
1.57500005,height_interpolation,0.12188499,0.31898645,-0.09567165,-1.29917932,2.73050141,3.56286478,0.09566158,-1.29900026,2.73092675,3.52741027,-0.08843488,1.33130860,-2.73069119,2.83790565,0.08754557,1.33129764,-2.72906327,2.81161427,0.00000000,-1.32454515,2.64909029,0.00000000,-0.00000000,-1.32454515,2.64909029,0.00000000,0.00000000,1.32454515,-2.64909029,0.00000000,-0.00000000,1.32454515,-2.64909029,0.00000000
1.58000004,height_interpolation,0.12213977,0.31911141,-0.09499127,-1.29808974,2.73041940,3.56923246,0.09498498,-1.29791117,2.73083425,3.53378987,-0.08805963,1.33170676,-2.73036909,2.84522009,0.08716580,1.33169675,-2.72873235,2.81890583,0.00000000,-1.32401967,2.64803934,0.00000000,-0.00000000,-1.32401967,2.64803934,0.00000000,0.00000000,1.32401967,-2.64803934,0.00000000,-0.00000000,1.32401967,-2.64803934,0.00000000
1.58000004,height_interpolation,0.12213977,0.31911141,-0.09499127,-1.29808974,2.73041940,3.56923246,0.09498498,-1.29791117,2.73083425,3.53378987,-0.08805963,1.33170676,-2.73036909,2.84522009,0.08716580,1.33169675,-2.72873235,2.81890583,0.00000000,-1.32401967,2.64803934,0.00000000,-0.00000000,-1.32401967,2.64803934,0.00000000,0.00000000,1.32401967,-2.64803934,0.00000000,-0.00000000,1.32401967,-2.64803934,0.00000000
